preIrma_zipcode,current_zipcode,county,age,is_male,edu,income,househd_size,is_white,is_black,is_asian,is_hispanic,has_children,has_elders,has_special_needs,has_pets,house_single_fam,house_condo,house_mobile,house_wood,house_brick,is_owner,has_insurance,coast_dist,use_tv_radio,tv_radio_storm_damage,tv_radio_casualty,tv_radio_road_traffic,tv_radio_preparation,tv_radio_people_stay,tv_radio_people_leave,use_social_media,social_media_storm_damage,social_media_storm_strength,social_media_preparation,social_media_people_stay,social_media_people_leave,social_media_road_traffic,friends_suggest_stay,friends_suggest_evac,neighbors_stay,neighbors_evac,harvey_influence,has_prev_exp,prev_decision_evac,prev_decision_stay,prev_decision_regret,prev_decision_no_regret,received_evac_notice,no_evac_notice,received_mandatory,received_voluntary,received_stay_notice,no_stay_notice,risk_of_stay,risk_of_evac,wind_risk_to_safety,wind_risk_to_property,flood_risk_to_safety,flood_risk_to_property,evac_difficulty_special_needs,evac_difficulty_expense,evac_difficulty_elders,evac_difficulty_no_place,evac_difficulty_job_obligation,evac_difficulty_pets,evac_difficulty_children,evac_difficulty_no_transport,evac_decision
33040,33040,Monroe,32,1,2,2,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,5.0,2.0,5.0,5.0,3.0,5.0,1,5.0,5.0,5.0,2.0,4.0,5.0,0,1,0,1,4.0,1,0,1,0,1,1,0,1,0,0,1,5,2,5,5,5,5,0,1,0,1,0,1,0,0,1
33157,33189,Cutler Bay,54,1,2,2,6,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,5.0,4.0,4.0,4.0,3.0,5.0,1,4.0,4.0,4.0,3.0,5.0,5.0,0,1,0,1,3.0,2,0,0,0,0,0,1,0,0,0,1,4,3,4,4,4,4,0,0,0,0,0,0,1,0,1
33312,33312,Broward,24,0,2,0,4,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,4.0,2.0,4.0,5.0,5.0,5.0,1,2.0,2.0,4.0,5.0,5.0,5.0,0,1,1,0,0.0,1,1,0,0,1,0,1,0,0,0,1,4,5,4,5,5,5,0,0,0,1,0,0,0,1,0
33024,33024,Broward,39,0,4,4,7,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,2,1,5.0,5.0,5.0,5.0,5.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,1,0.0,2,0,0,0,0,0,1,0,0,1,0,5,2,5,5,1,1,0,1,0,1,1,0,1,0,1
34949,34949,St Lucie,65,0,4,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2.0,1.0,2.0,4.0,1.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,1,1,0,0,1,1,0,0,1,0,1,2,2,1,1,3,3,0,0,0,1,0,1,0,0,0
33167,33167,Dade,36,0,3,4,4,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,3,1,5.0,5.0,3.0,5.0,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0.0,1,0,1,0,1,1,0,0,1,0,1,5,2,5,5,5,5,0,0,0,0,0,0,0,0,1
33024,33606,Broward,21,1,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,5.0,3.0,5.0,5.0,3.0,5.0,1,5.0,5.0,4.0,3.0,5.0,4.0,0,1,0,1,1.0,1,1,0,0,1,1,0,1,0,0,1,5,4,4,4,5,5,0,1,0,1,0,1,0,0,0
33190,33190,miami dade,42,0,3,3,5,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,4.0,4.0,2.0,5.0,3.0,3.0,1,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,3.0,1,0,1,1,0,1,0,1,0,0,0,5,3,3,3,5,5,0,1,0,0,0,1,1,0,1
33172,33172,Miami dade,36,1,3,3,4,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,3,1,4.0,2.0,2.0,4.0,3.0,4.0,1,5.0,5.0,5.0,3.0,5.0,5.0,0,1,0,1,2.0,1,1,0,0,1,1,0,0,1,0,0,4,2,4,5,5,5,1,1,1,0,0,0,1,0,1
33442,33442,Palm Beach,21,0,2,1,4,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,4.0,4.0,5.0,5.0,5.0,4.0,1,4.0,4.0,4.0,5.0,4.0,4.0,1,0,0,1,-4.0,1,0,1,0,1,0,1,0,0,0,1,5,5,5,5,5,5,1,1,0,1,0,1,0,1,0
33147,33147,Miami Dade,27,1,2,3,4,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,2,1,5.0,2.0,5.0,5.0,5.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,-3.0,1,0,1,0,1,0,1,0,0,0,0,5,5,2,1,1,1,0,0,0,0,0,0,0,0,0
33327,33327,broward,25,1,3,0,5,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,2,1,3.0,2.0,4.0,5.0,5.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,3.0,1,0,1,0,1,0,1,0,0,0,1,4,3,5,5,5,5,1,0,1,1,0,0,0,0,0
33308,33308,broward,30,1,4,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,3.0,2.0,2.0,3.0,3.0,0,1,0,0,0.0,2,0,0,0,0,1,0,0,1,1,0,5,2,2,2,2,4,1,0,0,0,0,0,0,0,0
33321,33321,Broward,48,0,1,3,2,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,4.0,4.0,4.0,5.0,5.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,2.0,1,0,1,0,1,0,1,0,0,1,0,4,2,4,5,2,2,0,0,0,0,0,1,0,0,0
33314,33314,Broward,27,1,4,1,5,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,3.0,1.0,2.0,5.0,2.0,4.0,1,4.0,3.0,2.0,3.0,4.0,2.0,0,1,0,1,1.0,1,0,1,0,1,0,1,0,0,0,1,3,4,3,4,2,2,0,1,0,0,0,1,0,0,1
33325,33325,Broward,58,0,3,2,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,1,5.0,2.0,3.0,4.0,3.0,5.0,1,3.0,3.0,3.0,1.0,2.0,3.0,0,1,0,1,0.0,1,0,1,0,1,0,1,0,0,0,1,5,3,3,5,2,2,0,0,0,0,0,1,0,0,1
33145,33145,Dade,30,1,4,4,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,3.0,3.0,5.0,5.0,4.0,4.0,1,4.0,4.0,4.0,3.0,4.0,5.0,0,1,0,1,3.0,1,0,1,0,1,1,0,0,1,0,1,3,2,3,3,2,2,0,1,0,0,1,1,0,0,1
33032,33032,Miami Dade,50,1,3,3,3,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,5,1,5.0,5.0,5.0,5.0,2.0,5.0,1,5.0,5.0,5.0,2.0,5.0,5.0,0,1,0,1,0.0,2,0,0,0,0,1,0,0,1,0,1,5,5,5,5,5,5,0,1,0,1,0,0,0,0,0
33169,33169,Miami Dade County,23,0,2,4,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,1,3.0,2.0,4.0,2.0,2.0,4.0,1,5.0,5.0,2.0,4.0,3.0,3.0,1,0,1,0,0.0,1,1,0,0,1,1,0,0,1,0,1,4,2,4,4,5,4,0,0,1,0,0,0,0,0,0
33032,33032,homestead,28,0,3,0,5,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,4.0,5.0,4.0,2.0,5.0,3.0,1,5.0,2.0,4.0,4.0,5.0,5.0,0,0,0,0,-3.0,1,0,1,0,1,1,0,0,1,0,1,4,1,5,4,4,4,0,0,1,0,0,0,0,1,1
33406,33406,Palm Beach,71,1,2,4,3,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,4.0,2.0,4.0,4.0,4.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,2.0,1,1,0,0,1,0,1,0,0,0,1,4,2,4,4,3,3,0,0,1,0,0,1,0,0,1
33025,33193,Miami Dade,45,0,3,4,3,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,2,1,5.0,2.0,5.0,5.0,4.0,3.0,1,5.0,5.0,5.0,4.0,3.0,5.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,1,0,2,4,5,5,2,2,0,1,0,1,1,1,0,0,0
33155,33155,Miami Dade,40,0,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,4.0,4.0,4.0,3.0,4.0,4.0,1,4.0,5.0,5.0,4.0,4.0,5.0,0,1,1,0,1.0,2,0,0,0,0,0,1,0,0,0,0,4,4,5,5,3,2,0,1,0,0,0,1,0,0,1
33484,33484,palm beach,41,0,2,3,3,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,5.0,5.0,5.0,5.0,5.0,5.0,1,2.0,2.0,5.0,5.0,5.0,5.0,0,1,1,0,-3.0,1,0,1,0,1,0,1,0,0,1,0,5,5,5,5,5,5,1,1,0,1,1,1,0,1,0
33446,32940,Palm Beach,60,0,3,4,5,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,4,1,3.0,2.0,5.0,5.0,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,2.0,1,0,1,0,1,0,1,0,0,1,0,5,4,5,4,4,4,1,0,1,0,0,1,0,0,0
33111,33111,Miami,27,1,3,3,4,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,2,1,4.0,3.0,4.0,3.0,3.0,3.0,1,3.0,4.0,2.0,3.0,4.0,4.0,0,1,0,1,2.0,1,1,0,0,1,1,0,0,1,0,0,3,2,3,2,3,4,0,0,1,0,0,1,0,0,1
33431,33431,palm beach,27,1,3,4,3,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,2,1,5.0,2.0,4.0,5.0,4.0,4.0,1,2.0,4.0,5.0,5.0,4.0,5.0,1,0,1,0,1.0,1,0,1,0,1,1,0,0,1,1,0,5,4,3,2,2,2,0,1,0,0,1,1,0,0,0
33193,33193,Miami Dade,32,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,2,1,5.0,3.0,5.0,5.0,4.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,1,4.0,1,1,0,0,1,1,0,0,1,1,0,5,3,5,5,5,5,0,1,0,0,0,0,0,0,1
33070,33070,Monroe,42,0,3,1,3,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,5.0,1.0,5.0,5.0,5.0,5.0,1,3.0,5.0,5.0,5.0,5.0,5.0,0,1,0,1,0.0,1,1,0,0,1,1,0,1,0,0,1,5,3,5,5,5,5,0,1,0,1,0,0,0,0,1
33071,33071,Broward,48,0,4,3,2,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,2,1,4.0,2.0,4.0,5.0,4.0,3.0,1,4.0,5.0,5.0,5.0,4.0,5.0,0,1,1,0,1.0,1,0,1,0,1,0,1,0,0,1,0,5,5,5,5,3,3,0,1,0,1,0,1,0,0,0
33032,33032,Miami,29,0,3,3,3,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,3.0,4.0,3.0,3.0,4.0,0,1,0,0,3.0,1,1,0,0,1,1,0,0,1,1,0,3,3,4,3,4,4,0,0,1,0,0,1,0,0,0
32958,32958,indian river,32,0,3,3,4,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,3.0,2.0,4.0,5.0,4.0,4.0,1,4.0,4.0,4.0,4.0,4.0,5.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,1,0,3,3,4,4,3,3,0,1,0,0,0,1,1,0,0
33449,33304,Broward,22,0,3,2,5,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,5.0,5.0,5.0,4.0,5.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,1,4.0,1,0,1,0,1,1,0,0,1,0,1,5,3,5,5,5,5,0,1,1,0,0,1,0,0,1
33405,33405,Palm Beach,56,0,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,4.0,2.0,4.0,3.0,3.0,4.0,1,3.0,2.0,2.0,2.0,3.0,2.0,0,1,1,0,1.0,1,0,1,0,1,0,1,0,0,0,1,5,5,4,4,3,3,0,1,0,0,0,1,0,0,0
33186,33186,Miami Dade,71,0,4,3,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,2,1,5.0,5.0,5.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,3,2,4,5,2,2,0,1,0,1,0,1,0,0,0
33156,33156,Miami dade,35,0,3,4,5,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,4.0,2.0,5.0,5.0,5.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,1.0,1,0,1,1,0,0,1,0,0,0,0,4,2,4,4,2,2,0,0,1,0,0,1,0,0,0
33462,33463,Palm Beach County,21,0,2,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,5.0,2.0,5.0,5.0,5.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,3.0,1,0,1,0,1,0,0,0,0,0,1,4,5,4,4,3,3,0,1,0,0,1,1,0,0,0
33437,33437,Palm Beach,75,0,1,2,3,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,2,1,5.0,5.0,5.0,5.0,4.0,5.0,1,5.0,5.0,5.0,3.0,5.0,5.0,0,1,1,0,2.0,2,0,0,0,0,1,0,0,1,0,1,5,1,4,2,4,1,0,0,1,0,0,0,0,0,1
33311,33311,Broward,21,1,0,2,5,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,2,1,4.0,1.0,1.0,4.0,5.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,1,0,1,0,1,1,0,0,1,0,1,3,2,1,4,5,1,0,0,0,0,0,0,0,0,0
33020,33020,Broward,62,0,4,4,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,4.0,2.0,3.0,4.0,4.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,2.0,2,0,0,0,0,0,1,0,0,0,1,5,5,5,5,4,4,1,0,1,0,0,1,0,0,1
33428,33428,Palm Beach County,66,0,4,2,2,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,5.0,5.0,5.0,5.0,3.0,4.0,1,4.0,5.0,4.0,3.0,4.0,3.0,0,1,0,0,2.0,1,0,1,0,1,0,1,0,0,0,0,5,5,5,5,5,5,1,0,0,0,0,0,0,0,1
33042,33042,Monroe,28,1,3,3,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4.0,2.0,2.0,4.0,2.0,3.0,1,4.0,4.0,4.0,3.0,3.0,3.0,0,1,0,0,1.0,1,0,1,0,1,1,0,1,0,0,1,5,2,5,5,5,5,0,1,0,0,0,0,0,0,1
33126,33126,Dade,44,0,1,3,3,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,2,1,4.0,5.0,4.0,3.0,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2.0,1,1,0,0,1,0,1,0,0,1,0,4,3,4,4,4,4,0,0,0,0,0,0,1,0,1
33193,33193,Miami Dade,22,1,2,3,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,1,4.0,2.0,5.0,5.0,3.0,5.0,1,4.0,5.0,5.0,3.0,5.0,5.0,1,0,1,0,4.0,1,0,1,0,1,1,0,0,1,0,1,5,3,5,5,5,5,0,1,0,0,1,0,0,0,1
33496,33496,Palm Beach,23,1,3,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,1,4.0,1.0,4.0,3.0,4.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1.0,1,0,1,1,0,0,0,0,0,0,1,5,1,2,2,3,2,0,1,0,0,1,0,0,0,1
33176,33176,Miami Dade,33,1,3,4,3,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,4.0,2.0,4.0,4.0,3.0,3.0,1,3.0,4.0,4.0,3.0,3.0,4.0,0,1,1,0,3.0,1,0,1,0,1,0,1,0,0,0,0,4,1,3,3,2,2,0,1,0,0,0,0,1,0,1
33319,33319,Broward,21,1,3,0,3,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,2,1,5.0,5.0,5.0,5.0,5.0,5.0,1,5.0,3.0,5.0,5.0,5.0,5.0,1,0,1,0,2.0,1,0,1,0,1,1,0,0,0,0,0,5,2,5,5,5,5,0,1,1,1,1,1,0,0,0
34953,34953,St Lucie,41,0,2,2,5,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,4.0,3.0,4.0,4.0,3.0,4.0,1,5.0,5.0,4.0,3.0,4.0,4.0,0,1,0,1,1.0,1,0,1,0,1,0,1,0,0,1,0,4,5,5,4,4,4,0,1,0,1,1,0,0,0,0
33143,33143,Miami Dade,31,1,4,3,3,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,2,1,3.0,2.0,3.0,4.0,3.0,3.0,1,2.0,2.0,2.0,2.0,2.0,3.0,1,0,0,0,0.0,1,0,1,0,1,0,1,0,0,0,0,2,4,3,3,1,1,0,0,0,1,0,0,1,0,0
33435,33435,Palm Beach,36,0,3,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4.0,3.0,4.0,5.0,3.0,3.0,1,3.0,3.0,4.0,3.0,3.0,5.0,0,1,1,0,0.0,1,0,1,0,1,0,1,0,0,0,1,3,3,4,4,3,2,0,1,0,0,1,0,0,0,0
33312,33312,broward,20,0,2,2,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,4.0,2.0,4.0,4.0,3.0,4.0,1,4.0,3.0,4.0,3.0,3.0,4.0,1,0,0,1,1.0,1,0,1,0,1,0,1,0,0,0,1,4,3,3,4,4,3,0,1,0,0,0,0,0,0,0
33135,33135,Miami Dade,26,1,3,4,4,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,1,5.0,5.0,2.0,5.0,5.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,0.0,2,0,0,0,0,1,0,0,1,0,1,5,2,5,5,5,5,0,1,0,1,0,0,0,0,0
33496,33496,Palm Beach,63,0,3,3,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,1,5.0,3.0,4.0,5.0,4.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,-2.0,1,0,1,0,1,0,1,0,0,0,0,4,5,4,5,3,3,0,1,0,1,0,0,0,1,0
33406,33406,Palm Beach,63,1,2,3,3,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,3.0,2.0,3.0,4.0,4.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,2.0,1,0,1,0,1,0,1,0,0,1,0,3,4,3,3,2,2,1,1,0,0,0,0,0,0,0
33167,33184,miami dade,30,1,2,3,2,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2,1,4.0,4.0,4.0,4.0,4.0,4.0,1,4.0,4.0,4.0,4.0,4.0,4.0,1,0,1,0,0.0,1,0,1,0,1,0,0,0,0,0,1,2,5,2,2,4,4,0,1,0,1,1,1,0,0,0
33179,33179,Miami dade,30,0,3,2,4,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,4.0,4.0,4.0,4.0,5.0,5.0,1,2.0,2.0,3.0,2.0,2.0,2.0,1,0,1,0,-2.0,1,0,1,0,1,0,1,0,0,0,1,4,3,3,4,1,2,0,0,0,1,0,0,0,0,0
33145,33145,Miami Dade,27,1,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,5.0,3.0,5.0,5.0,4.0,5.0,1,4.0,4.0,2.0,2.0,4.0,4.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,0,0,3,2,3,3,2,2,0,0,0,0,0,0,0,0,0
33063,33063,Broward,27,1,3,4,3,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,2,1,4.0,4.0,4.0,4.0,3.0,4.0,1,3.0,3.0,4.0,3.0,3.0,4.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,3,2,3,3,1,1,0,0,0,1,0,0,0,0,1
33010,33012,Miami dade,24,1,2,1,6,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,4.0,4.0,5.0,3.0,4.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-2.0,1,1,0,0,1,1,0,0,1,1,0,3,3,1,4,4,4,0,0,0,0,0,0,1,0,1
33179,33179,Miami Dade,24,1,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,4.0,2.0,3.0,5.0,2.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.0,1,0,1,0,1,1,0,1,0,0,1,4,3,4,5,3,4,0,1,0,0,0,0,0,0,1
33467,33467,Palm Beach County,30,1,2,3,4,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,2,1,3.0,3.0,3.0,2.0,3.0,5.0,1,3.0,3.0,3.0,5.0,2.0,2.0,1,0,1,0,-3.0,1,0,1,0,1,0,1,0,0,1,0,3,5,3,3,1,1,0,0,0,1,1,1,1,0,0
33411,33411,Palm Beach,48,0,2,2,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,2,1,5.0,5.0,5.0,5.0,5.0,5.0,1,5.0,5.0,4.0,4.0,4.0,4.0,0,0,1,0,2.0,1,0,1,0,1,0,1,0,0,1,0,3,2,4,4,2,2,0,1,0,1,0,1,0,0,0
33065,34476,Broward,33,1,3,1,3,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,2,1,4.0,2.0,4.0,5.0,3.0,3.0,1,4.0,4.0,3.0,3.0,3.0,4.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,2,1,2,1,1,1,0,1,0,1,1,0,0,0,0
33431,32246,Duval,21,0,2,3,3,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,2,1,3.0,1.0,3.0,5.0,5.0,2.0,1,4.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0
33032,33032,Condado de Hamilton,30,0,4,2,3,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,3,1,4.0,4.0,4.0,4.0,4.0,4.0,1,4.0,4.0,4.0,4.0,4.0,4.0,0,1,1,0,2.0,1,0,1,0,1,1,0,1,0,1,0,4,4,4,4,4,4,0,1,0,0,0,0,0,0,1
33325,33325,weston,49,1,3,3,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5,1,5.0,1.0,4.0,5.0,4.0,4.0,1,4.0,4.0,5.0,4.0,4.0,4.0,1,0,1,0,3.0,2,0,0,0,0,1,0,0,1,1,0,4,4,4,3,4,3,0,0,0,1,0,0,0,0,0
