preIrma_zipcode,current_zipcode,county,age,is_male,edu,income,househd_size,is_white,is_black,is_asian,is_hispanic,has_children,has_elders,has_special_needs,has_pets,house_single_fam,house_condo,house_mobile,house_wood,house_brick,is_owner,has_insurance,coast_dist,use_tv_radio,tv_radio_storm_damage,tv_radio_casualty,tv_radio_road_traffic,tv_radio_preparation,tv_radio_people_stay,tv_radio_people_leave,use_social_media,social_media_storm_damage,social_media_storm_strength,social_media_preparation,social_media_people_stay,social_media_people_leave,social_media_road_traffic,friends_suggest_stay,friends_suggest_evac,neighbors_stay,neighbors_evac,harvey_influence,has_prev_exp,prev_decision_evac,prev_decision_stay,prev_decision_regret,prev_decision_no_regret,received_evac_notice,no_evac_notice,received_mandatory,received_voluntary,received_stay_notice,no_stay_notice,risk_of_stay,risk_of_evac,wind_risk_to_safety,wind_risk_to_property,flood_risk_to_safety,flood_risk_to_property,evac_difficulty_special_needs,evac_difficulty_expense,evac_difficulty_elders,evac_difficulty_no_place,evac_difficulty_job_obligation,evac_difficulty_pets,evac_difficulty_children,evac_difficulty_no_transport,evac_decision
33760,33760,Pinellas,55,0,3,4,2,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,3.0,2.0,3.0,4.0,3.0,4.0,1,2.0,2.0,4.0,4.0,4.0,4.0,0,1,0,1,1.0,1,0,1,0,1,1,0,1,0,0,1,4,4,4,4,4,4,0,0,0,0,0,1,0,0,1
33610,33610,HILLSBOROUGH,22,0,2,2,3,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,2,1,3.0,2.0,3.0,3.0,3.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,2.0,1,1,0,0,1,0,0,0,0,0,0,3,5,5,3,2,3,0,1,1,1,1,1,0,0,0
33707,33707,Pinellas,60,1,3,3,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,4.0,4.0,4.0,4.0,3.0,5.0,1,3.0,3.0,4.0,3.0,5.0,5.0,0,1,0,1,3.0,1,0,1,1,0,1,0,1,0,0,1,4,1,4,4,3,3,0,1,0,0,0,1,0,0,1
33756,33756,Pinellas,61,1,2,2,3,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,4.0,4.0,5.0,4.0,3.0,3.0,1,3.0,3.0,2.0,2.0,3.0,3.0,0,0,1,0,-1.0,1,0,1,0,1,0,1,0,0,0,1,3,3,4,4,2,2,1,1,0,1,0,1,0,0,0
34228,34228,Manatee,59,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,5.0,3.0,4.0,4.0,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1.0,1,0,1,1,0,1,0,1,0,0,1,5,1,4,4,5,5,0,1,0,0,0,1,0,0,1
33993,33990,Lee,52,0,3,4,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,1,4.0,2.0,4.0,4.0,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,1,0,1,0,1,1,0,0,1,0,1,3,3,3,3,4,4,0,1,0,0,0,1,0,0,0
34677,34677,pinellas,24,0,3,0,2,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,2,1,5.0,1.0,1.0,5.0,3.0,5.0,1,5.0,5.0,5.0,3.0,5.0,5.0,1,0,0,1,1.0,1,0,1,1,0,1,0,1,0,0,1,5,5,1,1,5,5,0,0,0,0,0,1,0,0,0
33601,33601,hillsborough,44,0,3,3,5,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,2,1,3.0,2.0,5.0,5.0,2.0,4.0,1,3.0,3.0,2.0,2.0,2.0,4.0,1,0,1,0,2.0,1,0,1,0,1,0,1,0,0,0,1,5,5,5,5,2,2,0,1,0,0,0,1,0,0,0
33713,33713,Pinellas,34,1,4,4,2,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,5.0,5.0,1.0,4.0,4.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,3.0,1,0,1,0,1,0,1,0,0,0,0,5,1,5,5,1,1,0,1,0,0,0,1,0,0,1
34668,34668,Pasco,55,0,1,3,2,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,5,1,5.0,3.0,4.0,5.0,5.0,3.0,1,5.0,4.0,3.0,3.0,4.0,4.0,1,0,1,0,-3.0,1,0,1,0,1,0,1,0,0,1,0,3,5,3,3,2,2,0,1,1,1,1,1,1,0,0
33772,33772,Pinellas,50,0,3,3,2,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,3.0,1.0,4.0,5.0,2.0,5.0,1,3.0,5.0,4.0,3.0,5.0,5.0,0,1,0,1,1.0,1,1,0,1,0,1,0,1,0,0,1,5,4,4,4,5,5,1,0,1,1,0,0,0,0,1
33701,33701,Pinellas,32,0,4,4,2,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,5.0,5.0,5.0,5.0,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1.0,1,0,1,0,1,0,1,0,0,1,0,5,1,5,5,1,1,0,1,0,1,0,1,0,0,1
33558,33558,Hillsborough,45,0,4,3,3,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,3,1,5.0,5.0,5.0,3.0,2.0,4.0,1,3.0,3.0,2.0,2.0,3.0,4.0,1,0,1,0,0.0,2,0,0,0,0,0,1,0,0,0,1,5,3,5,5,3,3,1,1,0,0,0,0,0,0,1
33626,33556,Pasco,32,0,3,3,3,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,2,1,4.0,2.0,2.0,4.0,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,0,0,3,3,4,4,2,2,0,1,0,0,1,1,1,0,0
33558,33558,pasco,36,1,4,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3,1,4.0,4.0,4.0,4.0,3.0,3.0,1,2.0,3.0,4.0,2.0,2.0,2.0,0,1,1,0,2.0,1,0,1,0,1,0,1,0,0,0,0,2,2,2,4,1,2,0,1,0,1,0,0,0,0,0
34653,34653,PASCO,63,1,2,2,3,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,5.0,3.0,4.0,4.0,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,2.0,1,0,1,0,1,1,0,0,1,0,1,4,5,4,4,4,4,1,1,0,0,0,1,0,0,0
34209,34209,Manatee,31,1,2,3,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,5.0,2.0,3.0,5.0,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1.0,1,0,1,0,1,1,0,0,1,0,1,4,2,4,5,2,2,0,1,0,0,0,1,0,0,1
33578,33579,Hillsborough,32,1,1,3,6,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,4.0,2.0,5.0,4.0,4.0,3.0,1,3.0,4.0,3.0,3.0,5.0,4.0,1,0,1,0,2.0,1,0,1,0,1,1,0,0,1,1,0,2,4,3,4,4,4,0,1,0,0,0,0,1,0,0
34210,34210,Manatee,68,0,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,4.0,1.0,2.0,5.0,2.0,5.0,1,2.0,3.0,4.0,2.0,4.0,2.0,0,1,0,1,3.0,2,0,0,0,0,1,0,0,1,0,1,5,4,4,3,5,5,0,1,0,0,0,0,0,0,1
34606,34606,Hernando,31,0,3,1,2,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,2.0,1.0,4.0,5.0,2.0,3.0,1,2.0,4.0,4.0,3.0,3.0,2.0,1,0,1,0,1.0,2,0,0,0,0,1,0,0,1,0,0,2,3,3,3,2,2,0,0,1,0,0,1,0,0,1
33974,33974,Lee,28,1,4,4,5,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,2,1,5.0,5.0,4.0,5.0,3.0,4.0,1,3.0,3.0,4.0,3.0,3.0,4.0,1,0,1,0,1.0,2,0,0,0,0,0,1,0,0,1,0,4,4,4,3,1,1,0,1,0,0,0,1,0,0,0
33710,33710,PINELLAS,39,0,2,1,4,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,2,1,3.0,3.0,3.0,5.0,3.0,5.0,1,3.0,3.0,5.0,4.0,5.0,5.0,0,1,1,0,3.0,1,0,1,0,1,1,0,0,1,0,0,4,2,4,4,4,4,0,0,0,0,0,1,0,0,1
34683,34683,Pinellas,52,0,4,4,3,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,3.0,2.0,3.0,5.0,3.0,4.0,1,2.0,3.0,5.0,4.0,5.0,5.0,0,1,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,5,5,4,4,2,2,0,0,0,0,0,0,0,0,0
33908,33908,lee,28,0,3,1,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,4.0,1.0,5.0,5.0,4.0,5.0,1,5.0,5.0,4.0,3.0,5.0,5.0,0,1,1,0,-3.0,2,0,0,0,0,1,0,1,0,0,1,4,4,3,4,5,5,0,1,0,1,0,0,1,1,0
34639,34610,hernando,31,1,1,3,7,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,2,1,4.0,4.0,4.0,5.0,4.0,4.0,1,4.0,5.0,4.0,4.0,4.0,4.0,0,1,1,0,2.0,1,0,1,0,1,0,1,0,0,0,1,4,2,4,4,4,4,0,1,1,0,0,1,1,0,0
33647,33647,Hillsborough,34,1,2,3,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,3,1,5.0,1.0,5.0,5.0,4.0,4.0,1,3.0,3.0,1.0,1.0,2.0,2.0,0,1,1,0,1.0,2,0,0,0,0,0,1,0,0,0,0,3,3,3,4,2,2,0,1,0,1,1,1,0,0,0
34652,34652,pasco,54,1,2,4,4,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,5.0,4.0,4.0,4.0,3.0,4.0,1,5.0,5.0,4.0,4.0,4.0,3.0,0,1,0,1,0.0,1,0,1,0,1,1,0,1,0,0,1,5,1,5,5,3,1,0,0,0,0,0,0,0,0,1
34604,34609,Hernando,26,1,2,3,5,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,5.0,2.0,4.0,5.0,4.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,-3.0,1,0,1,0,1,1,0,0,1,0,1,2,4,2,3,3,3,0,1,0,0,1,1,1,0,0
33917,33917,Lee,62,1,3,3,3,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,3.0,3.0,4.0,4.0,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1.0,1,0,1,1,0,0,1,0,0,0,1,5,2,5,5,3,3,0,0,1,0,0,0,0,0,1
34210,34210,Manatee,34,0,3,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,4.0,1.0,5.0,4.0,3.0,4.0,1,4.0,4.0,4.0,3.0,4.0,4.0,0,1,1,0,1.0,1,0,1,0,1,0,1,0,0,0,1,4,4,3,3,1,1,0,0,0,0,0,1,0,0,1
33624,33624,hillsborough,26,0,3,3,5,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,5,1,5.0,2.0,4.0,5.0,3.0,5.0,1,5.0,5.0,5.0,3.0,5.0,4.0,1,0,0,1,4.0,2,0,0,0,0,0,1,0,0,1,0,5,4,5,5,4,4,0,1,0,1,0,1,0,0,0
33771,34606,hernando,51,1,2,3,5,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,4.0,3.0,2.0,4.0,3.0,5.0,1,4.0,4.0,3.0,2.0,5.0,5.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,5,2,4,5,2,2,0,1,0,1,0,1,0,0,0
33618,33618,Hillsborough,23,0,3,2,4,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,2,1,5.0,3.0,4.0,5.0,2.0,3.0,1,3.0,3.0,2.0,2.0,3.0,3.0,0,1,0,1,1.0,1,1,0,1,0,0,1,0,0,0,1,3,3,3,3,4,3,0,1,0,1,0,1,1,0,0
33948,33948,Charlotte,63,1,1,2,2,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,2,1,5.0,2.0,4.0,5.0,3.0,4.0,1,2.0,2.0,4.0,3.0,4.0,4.0,0,1,0,1,2.0,1,0,1,1,0,1,0,0,1,0,1,2,1,2,3,2,3,0,0,0,0,0,0,0,0,1
34231,34231,Sarasota,65,0,4,3,3,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,4.0,1.0,3.0,5.0,4.0,2.0,1,4.0,4.0,5.0,4.0,2.0,4.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,1,4,1,2,1,1,0,0,0,0,0,1,0,0,0
34293,34293,Sarasota,42,0,3,3,4,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,5.0,5.0,5.0,4.0,3.0,5.0,1,4.0,4.0,4.0,4.0,5.0,5.0,0,1,1,0,2.0,1,0,1,0,1,1,0,0,1,0,0,3,4,5,5,3,3,0,1,0,0,0,1,0,0,0
34293,34293,sarasota,48,1,1,3,3,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,4.0,2.0,3.0,3.0,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2.0,1,1,0,0,1,1,0,0,1,0,0,4,2,4,4,2,2,1,0,0,0,0,0,0,0,1
33905,33905,Lee,51,0,3,1,4,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,5.0,2.0,4.0,5.0,3.0,4.0,1,5.0,5.0,5.0,3.0,4.0,3.0,0,1,1,0,1.0,1,0,1,0,1,1,0,0,1,0,1,4,4,5,5,3,3,0,1,0,1,0,1,0,1,0
33706,33706,Pinellas,37,1,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4.0,2.0,4.0,5.0,2.0,5.0,1,4.0,4.0,4.0,2.0,5.0,4.0,0,1,0,1,3.0,1,1,0,1,0,1,0,1,0,0,1,4,4,5,5,5,5,0,1,0,1,1,0,0,0,1
33545,33545,Pasco,32,0,3,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,1,3.0,2.0,3.0,5.0,2.0,5.0,1,2.0,4.0,3.0,2.0,5.0,3.0,0,1,0,1,0.0,1,0,1,0,1,0,1,0,0,0,0,2,2,3,3,1,1,0,1,0,0,0,0,1,0,0
33773,33773,Pinellas ,27,0,3,2,5,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,3.0,3.0,4.0,5.0,3.0,3.0,1,2.0,3.0,5.0,3.0,3.0,3.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,0,0,3,2,2,2,3,3,0,1,0,1,0,1,1,0,0
33511,33511,hillsboorugh,33,0,4,4,3,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,3.0,3.0,3.0,3.0,3.0,3.0,1,3.0,3.0,3.0,3.0,3.0,3.0,0,0,0,0,2.0,1,0,1,0,1,1,0,0,0,1,0,3,3,3,3,3,3,1,1,0,0,0,0,0,0,1
33618,33635,Hillsborough,35,1,2,2,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,2,1,2.0,1.0,2.0,5.0,3.0,3.0,1,2.0,3.0,3.0,3.0,2.0,3.0,0,1,0,1,0.0,1,0,1,0,1,0,0,0,0,0,1,2,1,2,3,2,2,0,1,0,0,0,0,0,0,0
33579,33579,Riverview,21,1,2,3,2,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,2,1,4.0,2.0,3.0,2.0,4.0,3.0,1,5.0,3.0,2.0,4.0,4.0,3.0,1,0,1,0,2.0,1,0,1,0,1,0,1,0,0,0,1,3,5,3,4,3,2,1,0,1,0,0,0,0,0,0
34601,34601,HERNANDO,60,0,2,1,2,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,2,1,5.0,5.0,5.0,5.0,4.0,4.0,1,5.0,5.0,5.0,4.0,4.0,4.0,0,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,1,2,4,4,4,2,2,0,1,0,1,0,1,0,0,0
33967,33967,Lee,46,0,4,4,4,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,4.0,2.0,3.0,5.0,3.0,5.0,1,4.0,5.0,3.0,3.0,5.0,5.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,0,1,3,4,3,5,5,5,0,1,0,1,0,1,0,0,0
33704,33704,Pinellas,67,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4.0,3.0,3.0,3.0,4.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1.0,1,0,1,0,1,1,0,1,0,0,0,3,2,3,2,3,3,0,1,0,1,0,0,0,0,1
34207,34207,Manatee,28,1,2,1,2,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,4.0,2.0,4.0,3.0,2.0,2.0,1,4.0,3.0,3.0,2.0,2.0,3.0,1,0,1,0,0.0,1,1,0,1,0,0,1,0,0,0,1,3,2,3,3,3,3,1,1,0,1,0,1,0,0,0
34275,34275,Sarasota,37,1,3,1,2,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,4.0,2.0,5.0,5.0,3.0,4.0,1,4.0,4.0,5.0,2.0,4.0,4.0,1,0,1,0,0.0,1,1,0,0,1,1,0,1,0,0,1,4,3,4,5,4,5,0,0,1,1,0,1,0,0,1
33755,33755,Pinellas,65,0,2,2,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,3.0,3.0,3.0,3.0,2.0,3.0,1,4.0,4.0,4.0,2.0,3.0,3.0,0,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,1,1,5,1,1,1,1,0,1,0,0,0,1,0,0,0
33612,33612,Hillsborough,43,1,3,4,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,4.0,4.0,4.0,4.0,3.0,4.0,1,4.0,4.0,4.0,2.0,4.0,3.0,1,0,1,0,-2.0,1,1,0,0,1,0,1,0,0,0,0,3,3,3,3,3,4,0,0,0,0,0,0,0,0,0
33756,33568,Hillsborough,40,1,2,3,4,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,2,1,5.0,3.0,4.0,5.0,5.0,4.0,1,4.0,4.0,5.0,5.0,5.0,3.0,0,1,0,1,3.0,1,0,1,0,1,1,0,0,1,0,0,4,2,5,5,3,3,1,1,0,1,0,1,1,0,0
33614,33615,Hillsborough,29,0,1,3,2,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,3,1,4.0,1.0,3.0,4.0,4.0,5.0,1,3.0,4.0,4.0,4.0,5.0,5.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,0,1,3,4,3,3,2,2,0,1,0,1,1,1,0,0,0
33647,33647,hillsborough,63,0,3,2,3,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,4,1,4.0,3.0,4.0,5.0,3.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,2,1,2,4,1,1,0,0,0,0,0,0,0,0,0
34638,34638,Pasco,32,1,1,3,4,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,2,1,3.0,2.0,2.0,4.0,3.0,4.0,1,4.0,4.0,2.0,3.0,3.0,4.0,0,1,0,1,0.0,1,0,1,0,1,0,1,0,0,0,1,3,3,5,5,5,5,0,0,1,0,0,1,0,0,1
34205,34210,manatee,29,0,2,2,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,4.0,4.0,5.0,4.0,5.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,1,0,0,1,4.0,1,0,1,1,0,1,0,0,1,0,1,4,4,5,5,5,5,0,1,0,1,0,1,0,1,0
33709,33709,pinellas,23,1,2,1,3,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,5.0,3.0,5.0,4.0,2.0,3.0,1,3.0,4.0,4.0,5.0,4.0,5.0,0,1,0,1,0.0,1,0,1,1,0,1,0,1,0,0,1,2,4,2,2,5,5,0,0,0,0,0,1,0,0,1
33740,33740,Pinellas,35,0,3,1,4,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,5.0,5.0,5.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1.0,1,1,0,0,1,1,0,1,0,0,1,5,1,5,3,5,5,1,0,1,1,0,1,0,0,1
33620,33620,Hillsborough,20,0,2,0,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,1,3.0,3.0,5.0,5.0,3.0,4.0,1,4.0,4.0,4.0,3.0,4.0,4.0,0,1,1,0,1.0,1,0,1,0,1,1,0,0,1,0,0,5,3,5,5,5,5,0,1,0,1,0,1,0,1,0
34205,32680,Dixie,33,1,1,2,3,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,3,1,4.0,1.0,5.0,5.0,4.0,5.0,1,4.0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0.0,1,0,1,0,1,0,0,0,0,0,0,4,2,4,4,5,4,0,1,0,1,0,1,0,0,0
33558,33558,Hillsborough,36,0,3,3,4,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,2,1,5.0,2.0,5.0,5.0,3.0,5.0,1,3.0,5.0,3.0,4.0,2.0,2.0,0,0,1,0,4.0,1,0,1,0,1,0,1,0,0,0,0,5,3,3,3,5,5,0,1,0,0,1,1,1,0,1
34465,34465,Citrus,49,0,2,2,3,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,2,1,5.0,5.0,5.0,5.0,3.0,4.0,1,5.0,5.0,5.0,3.0,4.0,4.0,0,1,1,0,2.0,1,0,1,0,1,1,0,0,1,0,1,5,2,5,5,5,5,0,1,0,0,0,1,1,0,1
4210,33908,Lee,55,0,4,3,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,4.0,4.0,4.0,4.0,4.0,4.0,1,4.0,4.0,4.0,4.0,4.0,4.0,0,1,0,1,3.0,2,0,0,0,0,1,0,1,0,0,1,4,2,4,4,5,5,0,1,0,0,0,1,0,0,1
33990,33990,lee,52,0,3,4,4,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,1,3.0,2.0,4.0,4.0,4.0,5.0,1,2.0,3.0,3.0,3.0,3.0,3.0,1,0,0,1,1.0,1,0,1,0,1,1,0,0,1,0,1,2,3,2,2,3,3,0,1,0,1,0,1,0,0,0
33919,33919,Lee,35,0,3,2,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,3.0,2.0,2.0,4.0,4.0,4.0,1,3.0,4.0,4.0,4.0,4.0,3.0,1,0,1,0,1.0,1,0,1,0,1,1,0,0,1,0,1,5,5,4,3,4,4,0,1,1,1,0,1,0,0,0
34285,37664,Sarasota,64,0,3,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,2.0,1.0,3.0,4.0,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.0,2,0,0,0,0,1,0,1,0,0,1,5,4,5,5,1,1,0,0,0,1,0,1,0,0,1
