preIrma_zipcode,current_zipcode,county,age,is_male,edu,income,househd_size,is_white,is_black,is_asian,is_hispanic,has_children,has_elders,has_special_needs,has_pets,house_single_fam,house_condo,house_mobile,house_wood,house_brick,is_owner,has_insurance,coast_dist,use_tv_radio,tv_radio_storm_damage,tv_radio_casualty,tv_radio_road_traffic,tv_radio_preparation,tv_radio_people_stay,tv_radio_people_leave,use_social_media,social_media_storm_damage,social_media_storm_strength,social_media_preparation,social_media_people_stay,social_media_people_leave,social_media_road_traffic,friends_suggest_stay,friends_suggest_evac,neighbors_stay,neighbors_evac,harvey_influence,has_prev_exp,prev_decision_evac,prev_decision_stay,prev_decision_regret,prev_decision_no_regret,received_evac_notice,no_evac_notice,received_mandatory,received_voluntary,received_stay_notice,no_stay_notice,risk_of_stay,risk_of_evac,wind_risk_to_safety,wind_risk_to_property,flood_risk_to_safety,flood_risk_to_property,evac_difficulty_special_needs,evac_difficulty_expense,evac_difficulty_elders,evac_difficulty_no_place,evac_difficulty_job_obligation,evac_difficulty_pets,evac_difficulty_children,evac_difficulty_no_transport,evac_decision
32506,32506,escambia,29,0,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0,2.0,2.0,2.0,1,0,1,0,0.0,2,0,0,0,0,0,1,0,0,0,0,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0
32533,32533,Escambia,67,1,3,3,2,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1,4.0,2.0,4.0,3.0,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1.0,1,0,1,1,0,0,1,0,0,0,0,4,3,3,4,1,1,0,1,0,0,1,1,0,0,0
21958,32514,Escambia,61,0,2,3,3,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,4.0,4.0,3.0,5.0,3.0,3.0,1,3.0,4.0,4.0,3.0,4.0,4.0,0,1,1,0,2.0,1,1,0,0,1,0,1,0,0,0,0,3,1,3,3,3,3,0,1,0,0,0,1,0,1,1
32465,32465,Gulf,24,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,4.0,2.0,5.0,5.0,2.0,5.0,1,5.0,3.0,1.0,1.0,5.0,5.0,1,0,1,0,0.0,1,0,1,0,1,1,0,0,1,0,1,5,1,4,4,1,1,0,0,0,0,0,0,0,0,0
32304,32304,Leon,35,0,3,3,3,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,3,1,4.0,5.0,4.0,5.0,5.0,5.0,1,3.0,3.0,3.0,2.0,3.0,2.0,0,0,1,0,0.0,1,1,0,1,0,1,0,0,1,0,1,5,5,5,5,5,5,0,0,0,0,0,0,0,0,1
32351,32351,Gadsden,38,0,2,1,3,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,5,1,5.0,5.0,5.0,5.0,5.0,2.0,1,2.0,5.0,2.0,2.0,5.0,5.0,1,0,1,0,0.0,2,0,0,0,0,0,0,0,0,0,1,5,2,5,5,5,5,0,1,0,1,0,1,1,0,1
32506,32506,Escambia,59,1,2,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,5.0,5.0,3.0,4.0,4.0,4.0,1,4.0,4.0,3.0,3.0,3.0,2.0,0,0,1,0,2.0,2,0,0,0,0,0,1,0,0,0,1,3,3,5,5,5,5,1,1,1,1,0,0,0,0,0
32404,32404,Bay,68,1,2,3,2,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,5.0,4.0,4.0,3.0,4.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2.0,1,1,0,0,1,0,1,0,0,0,0,5,1,5,4,3,3,0,1,0,0,0,1,0,0,0
32304,32304,Leon,24,0,2,1,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,4.0,2.0,3.0,2.0,2.0,4.0,1,4.0,5.0,3.0,2.0,4.0,3.0,0,1,0,0,0.0,1,0,1,0,1,0,1,0,0,0,0,3,2,2,4,1,2,0,0,0,0,0,0,0,0,1
32502,32502,escambia,30,0,1,2,4,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,5,1,5.0,2.0,4.0,4.0,3.0,5.0,1,4.0,3.0,3.0,3.0,3.0,4.0,0,1,1,0,1.0,1,0,1,0,1,0,0,0,0,0,0,3,2,4,3,3,3,0,1,0,1,0,0,1,0,0
32304,32304,leon,23,1,2,0,3,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,1,4.0,2.0,4.0,5.0,2.0,5.0,1,1.0,4.0,2.0,1.0,1.0,1.0,1,0,0,0,0.0,2,0,0,0,0,1,0,0,1,0,1,2,1,1,2,1,1,0,1,0,1,0,1,0,1,0
32303,32303,Leon,24,0,2,2,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,5.0,2.0,4.0,5.0,3.0,3.0,1,2.0,4.0,5.0,5.0,4.0,5.0,1,0,1,0,1.0,2,0,0,0,0,1,0,0,1,0,1,4,5,5,4,5,5,0,1,0,0,0,1,0,0,0
32504,32504,Escambia,29,1,2,3,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,2.0,1.0,2.0,2.0,2.0,2.0,1,2.0,2.0,3.0,2.0,2.0,2.0,1,0,1,0,-1.0,1,0,1,0,1,0,0,0,0,1,0,3,3,2,3,2,2,0,0,0,0,1,0,0,0,0
32404,32404,Bay,64,1,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5.0,4.0,4.0,4.0,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1.0,1,0,1,0,1,0,1,0,0,0,0,3,2,4,4,3,4,0,0,0,0,0,0,0,0,0
32506,32506,Escambia,26,1,2,1,3,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,5,1,5.0,2.0,5.0,5.0,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,2,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
32579,32579,Okaloosa,23,1,2,1,7,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,3.0,4.0,4.0,5.0,3.0,5.0,1,4.0,5.0,5.0,3.0,4.0,4.0,0,1,0,1,1.0,1,0,1,1,0,0,1,0,0,1,0,3,2,3,4,4,4,0,1,1,0,0,1,0,0,1
32564,32564,Okaloosa,48,0,3,3,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,2,1,3.0,3.0,3.0,3.0,3.0,3.0,1,4.0,4.0,4.0,4.0,4.0,4.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,2,4,2,2,1,1,0,1,0,0,0,1,0,0,0
32533,32533,escambia,73,1,1,1,3,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,2,1,3.0,2.0,3.0,5.0,3.0,3.0,1,3.0,2.0,2.0,3.0,2.0,4.0,0,1,1,0,3.0,1,0,1,0,1,0,1,0,0,1,0,4,3,3,4,4,5,0,1,1,1,0,1,1,0,0
32504,32504,Escambia,30,1,2,2,5,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,3.0,3.0,4.0,4.0,3.0,4.0,1,4.0,4.0,5.0,4.0,5.0,4.0,0,0,1,0,0.0,1,0,1,0,1,1,0,1,0,0,1,4,3,3,3,5,5,0,0,1,0,0,1,0,1,0
32304,32304,Leon,23,0,3,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5,1,5.0,3.0,4.0,5.0,3.0,5.0,1,5.0,5.0,5.0,3.0,5.0,4.0,0,0,1,0,1.0,1,1,0,0,1,0,1,0,0,0,0,2,1,2,3,2,2,0,0,0,0,0,0,0,0,1
32444,32444,Bay,29,0,3,3,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,5.0,3.0,5.0,5.0,3.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,0,1.0,2,0,0,0,0,1,0,0,1,0,0,3,5,5,5,5,5,0,0,0,0,1,0,0,0,0
32303,32303,Leon,38,0,2,2,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,5,1,4.0,1.0,2.0,2.0,2.0,3.0,1,3.0,4.0,4.0,4.0,4.0,2.0,0,0,1,0,1.0,1,0,1,0,1,0,1,0,0,0,0,3,3,4,4,1,1,0,1,0,1,0,1,0,0,0
32303,32303,Leon,39,1,3,3,4,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,3,1,4.0,3.0,3.0,3.0,3.0,4.0,1,3.0,3.0,5.0,4.0,3.0,4.0,0,1,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,3,3,3,3,2,2,0,0,0,0,0,1,1,0,0
32455,32455,HOLMES,50,0,3,2,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,4,1,5.0,5.0,5.0,5.0,5.0,5.0,1,5.0,5.0,5.0,5.0,5.0,2.0,0,1,1,0,0.0,1,0,1,0,1,0,1,0,0,0,1,5,4,4,5,4,5,0,1,0,1,0,1,0,0,1
32309,32303,Leon,39,0,2,2,2,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,5,1,4.0,3.0,4.0,4.0,3.0,4.0,1,5.0,5.0,3.0,2.0,2.0,3.0,0,1,0,1,2.0,1,0,1,0,1,0,1,0,0,0,0,3,2,4,3,4,4,1,1,0,1,0,0,0,0,0
32465,32465,gulf,62,0,3,1,2,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2,1,4.0,4.0,4.0,4.0,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1.0,1,0,1,0,1,0,1,0,0,0,0,4,4,3,3,1,1,0,1,0,1,0,1,0,1,0
32305,32305,Leon,31,1,3,2,8,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,4,1,4.0,2.0,4.0,5.0,3.0,3.0,1,4.0,4.0,5.0,3.0,3.0,4.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,3,2,4,4,2,2,0,1,1,1,0,0,1,0,0
32305,32305,Leon,26,0,3,2,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,5,1,5.0,3.0,5.0,5.0,4.0,4.0,1,4.0,4.0,4.0,3.0,4.0,4.0,0,1,1,0,1.0,1,1,0,1,0,1,0,0,1,0,0,4,2,4,2,2,1,0,1,0,0,1,0,1,0,1
32301,32301,leon,53,1,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,5.0,5.0,5.0,5.0,2.0,5.0,1,5.0,5.0,5.0,2.0,5.0,5.0,0,1,0,1,4.0,2,0,0,0,0,0,1,0,0,0,1,5,5,5,5,1,1,0,1,0,0,0,0,0,0,1
30051,32333,gadsen,25,1,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,4,1,5.0,2.0,5.0,3.0,1.0,5.0,1,5.0,3.0,5.0,5.0,5.0,5.0,0,1,0,1,2.0,1,1,0,0,1,1,0,0,1,1,0,5,5,4,5,5,5,0,1,0,1,1,0,1,1,1
32507,32514,escambia,32,0,3,3,6,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,4.0,3.0,4.0,3.0,4.0,3.0,1,3.0,4.0,3.0,4.0,5.0,4.0,0,1,0,1,2.0,1,1,0,0,1,1,0,0,1,0,1,5,2,4,3,4,3,0,0,0,0,0,1,1,0,1
32533,32792,Orange,25,1,4,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5,1,3.0,2.0,3.0,4.0,3.0,4.0,1,4.0,4.0,4.0,4.0,4.0,5.0,0,1,0,1,-1.0,1,1,0,0,1,0,1,0,0,0,1,4,4,4,4,4,4,0,1,0,0,1,0,0,0,1
32503,32503,Escambia,30,0,3,4,3,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,5.0,2.0,5.0,5.0,5.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,4.0,1,0,1,1,0,1,0,0,1,0,1,3,4,5,5,5,5,0,1,0,0,0,1,0,0,0
32301,32301,Leon,27,0,3,1,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,3,1,4.0,2.0,1.0,5.0,2.0,3.0,1,4.0,5.0,3.0,3.0,3.0,1.0,1,0,0,1,0.0,1,0,1,0,1,0,1,0,0,0,1,3,2,3,4,2,3,0,1,0,1,0,1,0,0,0
32303,32303,Leon,41,0,4,3,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,1,3.0,2.0,4.0,4.0,3.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,2.0,1,0,1,1,0,0,1,0,0,1,0,3,5,2,1,2,4,0,1,0,0,1,0,0,0,0
32534,33873,Hardee,31,0,2,0,4,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,3,1,5.0,1.0,5.0,5.0,5.0,5.0,1,5.0,5.0,4.0,4.0,4.0,5.0,0,1,1,0,2.0,1,0,1,0,1,0,1,0,0,1,0,5,3,4,5,1,2,0,1,0,1,0,0,1,0,1
32444,32409,Bay,22,1,1,4,3,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,3,1,4.0,3.0,5.0,5.0,3.0,4.0,1,5.0,5.0,4.0,2.0,5.0,4.0,0,1,0,1,1.0,1,0,1,0,1,0,1,0,0,0,1,4,5,4,5,5,4,0,1,0,1,0,1,0,0,0
32548,32548,okaloosa,48,0,3,4,3,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,2.0,2.0,4.0,5.0,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,2.0,1,1,0,0,1,0,1,0,0,0,1,2,2,2,2,4,4,0,0,0,0,0,0,0,0,0
32583,32583,Santa rosa,22,0,2,1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,3.0,2.0,4.0,2.0,3.0,3.0,1,3.0,3.0,3.0,3.0,3.0,2.0,0,1,0,0,1.0,2,0,0,0,0,0,1,0,0,0,0,2,2,2,3,2,3,0,1,0,1,0,1,0,0,0
32526,32526,Escambia,60,0,3,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,2.0,3.0,3.0,2.0,2.0,0,0,1,0,0.0,1,1,0,0,1,0,1,0,0,0,0,2,3,2,2,1,1,0,1,0,0,0,1,0,0,0
32506,32506,Escambia,29,0,3,3,4,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,2,1,3.0,2.0,3.0,3.0,2.0,3.0,1,4.0,4.0,4.0,4.0,3.0,3.0,1,0,1,0,1.0,1,0,1,0,1,1,0,0,1,0,1,2,2,3,3,3,3,0,1,0,1,1,1,1,1,0
32526,32526,escambia,34,1,4,3,3,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,5.0,2.0,4.0,5.0,4.0,3.0,1,4.0,4.0,4.0,4.0,4.0,4.0,1,0,1,0,0.0,1,0,1,0,1,1,0,1,0,0,1,3,4,3,4,4,4,1,1,0,0,0,1,1,0,0
32343,32343,Gadsden,36,0,4,2,3,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,5,1,5.0,1.0,5.0,5.0,4.0,2.0,1,5.0,5.0,5.0,5.0,3.0,5.0,1,0,1,0,2.0,1,0,1,0,1,1,0,0,1,0,1,2,4,3,3,1,2,0,1,0,1,0,0,0,0,0
32327,32327,wakulla,69,1,4,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,1,2,3,2,2,2,2,0,1,0,0,0,1,0,0,0
32303,32303,Leon,38,1,3,3,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,3,1,5.0,3.0,3.0,2.0,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1.0,1,0,1,0,1,0,1,0,0,0,1,5,2,5,4,1,1,0,1,0,0,0,1,0,0,1
32303,32303,leon,34,1,4,3,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,5,1,5.0,2.0,4.0,3.0,1.0,4.0,1,4.0,5.0,2.0,1.0,3.0,2.0,0,1,0,1,1.0,1,0,1,0,1,0,1,0,0,0,0,5,1,5,5,2,5,0,1,0,1,0,1,0,0,0
32444,32444,Bay County,32,0,3,4,3,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,4.0,2.0,5.0,4.0,2.0,3.0,1,3.0,3.0,4.0,3.0,2.0,4.0,1,0,1,0,-2.0,1,0,1,0,1,0,1,0,0,0,0,3,2,2,3,2,3,0,0,0,0,0,0,0,0,0
32301,32303,Leon,25,0,3,3,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4,1,5.0,4.0,4.0,5.0,3.0,4.0,1,4.0,4.0,4.0,3.0,4.0,4.0,1,0,1,0,0.0,1,0,1,0,1,1,0,0,1,0,0,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0
32308,32308,Leon,19,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,1,5.0,5.0,5.0,4.0,5.0,5.0,1,3.0,3.0,3.0,3.0,3.0,3.0,0,1,0,0,3.0,2,0,0,0,0,0,1,0,0,0,0,3,3,3,2,2,3,0,1,1,1,1,0,0,1,0
32312,32312,FL,19,1,2,0,4,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,5,1,5.0,2.0,5.0,5.0,2.0,5.0,1,4.0,5.0,5.0,2.0,4.0,5.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,2,3,4,4,2,2,0,1,0,0,0,0,0,0,0
32401,32401,Bay,28,1,2,2,3,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,4.0,2.0,5.0,5.0,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,2.0,1,0,1,0,1,0,1,0,0,1,0,3,3,4,4,4,1,0,1,0,0,0,0,1,0,0
32506,32506,escambia,24,0,2,1,3,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,5.0,2.0,4.0,5.0,3.0,5.0,1,2.0,5.0,3.0,4.0,5.0,5.0,1,0,1,0,2.0,1,1,0,0,1,0,0,0,0,0,0,3,4,5,5,2,2,0,1,1,1,0,1,0,0,0
7716,32403,none,30,0,2,1,6,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2,1,4.0,1.0,4.0,4.0,3.0,3.0,1,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,1.0,1,1,0,0,1,0,1,0,0,0,0,3,3,3,2,2,2,0,0,0,0,1,1,1,0,0
32303,32303,Leon,30,0,2,2,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,4.0,2.0,2.0,2.0,2.0,4.0,1,4.0,4.0,5.0,3.0,3.0,3.0,0,1,0,1,2.0,1,1,0,1,0,1,0,0,0,0,1,4,3,4,4,3,3,0,1,0,1,1,0,1,0,1
32504,32504,Escambia,69,0,2,1,6,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,2,1,4.0,3.0,3.0,4.0,3.0,3.0,1,3.0,3.0,3.0,2.0,3.0,3.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,0,0,4,4,3,4,3,3,0,1,1,0,1,1,0,0,0
32408,32408,bay,24,0,1,3,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4.0,4.0,2.0,3.0,3.0,4.0,1,4.0,4.0,3.0,3.0,4.0,3.0,0,1,0,0,2.0,2,0,0,0,0,1,0,0,1,0,0,3,2,4,3,3,3,0,0,0,0,0,0,0,0,1
32344-5918,32344,Florida Jefferson,46,0,1,3,2,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,3,1,4.0,2.0,4.0,4.0,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1.0,1,0,1,0,1,0,1,0,0,1,0,2,4,2,3,2,2,0,1,0,0,0,1,0,0,0
32304,32304,leon,21,0,1,4,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3,1,5.0,2.0,5.0,5.0,4.0,4.0,1,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,1,1.0,1,0,1,1,0,0,1,0,0,1,0,3,2,3,4,2,2,0,0,0,0,0,0,0,0,1
32571,36467,Santa Rosa,30,0,2,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,4.0,3.0,5.0,3.0,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,2.0,1,0,1,0,1,0,1,0,0,0,0,4,2,5,5,1,1,0,1,1,1,1,1,0,0,0
32428,32428,Washington ,33,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,4,1,2.0,3.0,2.0,4.0,3.0,3.0,1,4.0,4.0,3.0,3.0,4.0,4.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,0,0,2,2,2,3,3,2,0,0,1,0,0,1,0,0,0
32304,32304,Leon,20,0,2,0,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,1,5.0,3.0,4.0,4.0,1.0,5.0,1,5.0,5.0,3.0,2.0,3.0,1.0,1,0,0,0,1.0,1,1,0,1,0,0,1,0,0,1,0,3,3,3,2,3,2,0,1,0,1,1,1,0,0,0
32304,32304,Leon County,35,1,3,2,5,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,5,1,5.0,3.0,4.0,4.0,4.0,4.0,1,3.0,3.0,4.0,3.0,4.0,2.0,1,0,1,0,2.0,1,0,1,0,1,0,0,0,0,0,0,3,4,4,4,3,4,1,1,0,0,0,0,0,1,0
32303,32303,Leon,45,0,4,3,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,3.0,1.0,5.0,5.0,3.0,4.0,1,4.0,5.0,5.0,3.0,3.0,5.0,0,1,1,0,1.0,1,0,1,0,1,1,0,0,1,0,0,4,2,4,4,1,1,0,0,0,0,0,1,0,0,1
32570,32570,Santa Rosa County,36,0,4,0,9,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,2,1,3.0,3.0,3.0,3.0,3.0,5.0,1,3.0,3.0,4.0,2.0,5.0,3.0,0,1,0,1,2.0,1,0,1,1,0,1,0,1,0,0,1,3,3,3,3,3,3,0,1,0,0,1,0,0,0,0
32578,32578,Okaloosa,25,1,3,3,2,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,5.0,3.0,4.0,2.0,4.0,3.0,1,4.0,5.0,2.0,4.0,5.0,5.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,3,2,3,4,1,1,0,1,0,1,1,1,0,0,0
32503,32503,Escambia ,21,0,1,2,3,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2,1,5.0,2.0,5.0,4.0,2.0,5.0,1,5.0,5.0,5.0,3.0,5.0,5.0,0,1,0,0,4.0,1,0,1,0,1,1,0,0,1,0,1,3,2,4,4,3,3,0,1,0,1,1,1,1,0,0
